,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Yellow 2016,M,69,66.3,88.0,117,33.2  /  112,33.1  /  122
,Red 2016,F,70,70.5,98.2,118,35.5  /  116,35.0  /  119
Newcastleton,White 2014,M,69,67.5,88.2,111,33.6  /  109,33.9  /  114
,White (Provisional),F,70,71.6,99.0,116,35.8  /  116,35.8  /  116
Peebles,Black 2019,M,70,70.7,93.6,124,35.2  /  118,35.5  /  129
,White 2019,M,70,70.0,92.8,123,34.8  /  117,35.2  /  128
,Yellow 2019,M,70,68.5,90.8,120,34.1  /  116,34.4  /  124
,Red 2019,M,68,66.0,87.3,115,32.9  /  111,33.1  /  118
,Yellow 2019,F,72,74.2,103.2,123,37.0  /  120,37.2  /  126
,Red 2019,F,70,71.1,98.7,117,35.5  /  114,35.6  /  120
Selkirk,White 2015,M,68,67.6,88.3,112,33.7  /  113,33.9  /  110
,Yellow 2015,M,68,66.3,87.5,114,33.1  /  114,33.2  /  114
,Red 2015,F,69,68.7,95.9,115,34.2  /  115,34.5  /  115
St Boswells - St. Boswells,White 2015,M,68,65.4,86.4,113,32.7  /  113,32.7  /  113
,Yellow 2015,M,68,64.0,84.4,110,32.0  /  110,32.0  /  110
,Blue 2015,M,70,63.2,83.2,108,31.6  /  108,31.6  /  108
,Red 2015,F,70,68.0,95.2,115,34.0  /  115,34.0  /  115
The Roxburghe,Blue,M,72,74.6,99.8,135,36.6  /  127,38.0  /  143
,White,M,72,73.8,98.6,133,36.3  /  126,37.5  /  140
,Yellow,M,72,72.1,96.2,129,35.5  /  121,36.6  /  137
,Red (Men),M,69,67.5,89.3,118,33.7  /  113,33.8  /  122
,Red (Women),F,72,73.2,103.5,128,36.6  /  127,36.6  /  129
Torwoodlee,White,M,69,69.5,92.8,125,34.7  /  128,34.8  /  122
,Yellow,M,69,68.5,91.3,122,34.0  /  126,34.5  /  118
,Yellow (Winter) 9 Hole Composite,M,68,67.2,89.6,121,33.6  /  121,33.6  /  121
,Red,M,68,66.6,88.7,118,33.0  /  121,33.6  /  115
,Red,F,70,71.1,99.4,120,35.5  /  119,35.6  /  121
,Red (Winter) 9 Hole Composite,F,70,70.6,99.0,120,35.3  /  120,35.3  /  120
West Linton,White 2015,M,69,70.1,93.0,123,35.3  /  123,34.8  /  123
,Yellow 2015,M,68,68.7,91.2,121,34.7  /  120,34.0  /  122
,Red 2010,F,72,71.9,101.8,127,36.0  /  127,35.9  /  126
Woll,White 2015,M,70,69.5,93.2,128,34.7  /  127,34.8  /  128
,Yellow 2015,M,69,68.2,91.4,125,34.3  /  126,33.9  /  124
,Red,F,69,70.6,98.5,119,35.1  /  114,35.5  /  123
